pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
39.61018,56501,0.479,0.606,-0.1,-4,-0.006,90,0,0,0,0.14,493,493,309,0,0.259,-18.08,-0.5983,0,0,0.009,1,0.082,5,22
39.62953,56521,0.443,0.618,-0.52,-11,-0.018,118,0,0,0,-0,502,502,310,0,0.256,-22.99,-1,0,0,0.004,1,0.097,5,22
39.64695,56541,0.443,0.634,0.39,-21,-0.034,117,0,0,0,0.63,472,472,310,0,0.265,-16.6,-0.7966,0,0,0.043,1,0.102,5,22
39.71009,56581,0.433,0.662,1.44,-39,-0.062,119,0,0,0,-0.35,516,516,311,0,0.271,-7.56,0.273,0,0,0.03,1,0.104,5,22
39.71168,56601,0.463,0.686,0.6,-54,-0.086,137,0,0,0,-1.33,565,565,311,0,0.263,-11.83,-0.1822,0,0,0.013,1,0.095,5,22
39.73439,56621,0.476,0.702,0.81,-64,-0.102,129,0,0,0,-0.7,534,534,310,0,0.265,-13.59,-0.0922,0,0,0,1,0.087,6,22
39.74964,56641,0.503,0.712,2.27,-70,-0.112,97,0,0,0,-0.49,525,525,313,0,0.274,-8.24,0.2013,0,0,-0.004,1,0.089,6,22
39.79139,56681,0.566,0.739,1.99,-87,-0.139,72,0,0,0,-0.07,505,505,316,0,0.28,-3.85,0.5909,0,0,0,1,0.087,6,22
39.81002,56701,0.585,0.744,1.09,-90,-0.144,82,0,0,0,-0.42,521,521,313,0,0.285,3.98,1,0,0,-0.004,1,0.082,6,22
39.83034,56721,0.613,0.742,2.27,-89,-0.142,42,0,0,0,-0.56,527,527,314,0,0.284,-1.33,0.9621,0,0,-0.013,1,0.087,6,22
39.84588,56741,0.65,0.749,1.3,-93,-0.149,43,0,0,0,-0.49,523,523,313,0,0.276,1.75,1,0,0,0,1,0.089,6,22
