pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
69.8137,228961,0.289,0.488,-2.55,70,0.112,198,0,0,0,0.04,293,293,219,0,0.277,-20.42,-1,0,0,0.034,1,0.138,2,22
69.87413,229001,0.127,0.547,2.28,33,0.053,244,0,0,0,-0.17,300,300,204,0,0.269,-17.87,-1,0,0,0.124,1,0.168,0,22
69.87741,229021,0.049,0.51,-2.41,56,0.09,369,0,0,0,-0.66,324,324,223,0,0.282,-15.08,-1,0,0,0.073,1,0.108,4,22
69.89505,229041,0.072,0.29,-0.1,194,0.31,150,0,0,0,0.11,286,286,305,0,0.281,-11.84,-0.5525,0,0,-0.017,1,0.115,4,22
69.91376,229061,0.129,0.517,-0.1,52,0.083,283,0,0,0,-1.08,346,346,248,0,0.293,-14.72,-1,0,0,-0.004,1,0.098,4,22
69.95891,229101,0.102,0.685,-2.62,-53,-0.085,471,0,0,0,0.73,249,249,212,0,0.275,-13.94,-0.7579,0,0,0.15,1,0.134,3,22
69.97783,229121,0.231,0.779,-6.11,-112,-0.179,518,0,0,0,1.99,176,176,194,0,0.275,-17.82,-1,0,0,0.192,1,0.118,3,22
69.99573,229141,0.38,0.778,-0.1,-111,-0.178,287,0,0,0,-1.22,341,341,205,0,0.26,-23.33,-1,0,0,0.077,1,0.116,4,22
70.01332,229161,0.526,0.882,3.05,-176,-0.282,212,0,0,0,-1.71,379,379,177,0,0.59,54.98,0.6407,0,0,0.004,1,0.242,4,22
70.07563,229201,0.633,0.875,4.45,-172,-0.275,89,0,0,0,-1.15,361,361,191,0,0.292,8.19,1,0,0,-0.004,1,0.109,6,22
70.07862,229221,0.667,0.845,2.7,-153,-0.245,72,0,0,0,-0.8,347,347,203,0,0.291,-8.25,-0.1302,0,0,0.021,1,0.089,5,22
70.09837,229241,0.757,0.867,6.27,-167,-0.267,-64,0,0,0,-3.95,511,511,199,0,0.291,-11.3,-0.5334,0,0,0.192,1,0.095,5,22
70.11926,229261,0.786,0.813,2.14,-133,-0.213,-24,0,0,0,-1.08,365,365,212,0,0.273,-17.56,-0.9062,0,0,0.064,1,0.106,4,22
70.15992,229301,0.851,0.762,0.46,-101,-0.162,-83,0,0,0,-1.43,378,378,218,0,0.301,4.58,1,0,0,0.09,1,0.082,6,22
70.17528,229321,0.852,0.749,-2.55,-93,-0.149,-17,0,0,0,0.11,299,299,216,0,0.27,-18.51,-0.9618,0,0,0.03,1,0.092,6,22
